store_id,raw_address,state,zip_code,query,matched_address,latitude,longitude,geocode_status
9946,463 STONY POINT RD SANTA ROSA,California,95401,"463 STONY POINT RD SANTA ROSA, CALIFORNIA 95401","463 STONY POINT RD, SANTA ROSA, CA, 95401",38.433109844373,-122.742276283825,ok
5497,84010 AVENUE 50 COACHELLA,California,92236,"84010 AVENUE 50 COACHELLA, CALIFORNIA 92236","CVS Pharmacy, 84010, Avenue 50, Coachella, Riverside County, California, 92236, United States",33.6860207,-116.1983301,ok
9616,31575 DATE PALM DR. CATHEDRAL CITY,California,92234,"31575 DATE PALM DR. CATHEDRAL CITY, CALIFORNIA 92234","31575 DATE PALM DR, CATHEDRAL CITY, CA, 92234",33.819028658009,-116.458293309832,ok
9113,645 E. PALOMAR ST. CHULA VISTA,California,91911,"645 E. PALOMAR ST. CHULA VISTA, CALIFORNIA 91911","645 E PALOMAR ST, CHULA VISTA, CA, 91911",32.614382643683,-117.025650056048,ok
8523,211 W. BASE LINE RD. RIALTO,California,92376,"211 W. BASE LINE RD. RIALTO, CALIFORNIA 92376","211 W BASE LINE RD, RIALTO, CA, 92376",34.121313791276,-117.372848234968,ok
9727,2456 S GROVE AVE ONTARIO,California,91761,"2456 S GROVE AVE ONTARIO, CALIFORNIA 91761","2456 S GROVE AVE, ONTARIO, CA, 91761",34.028905733968,-117.62849305329,ok
8865,11011 ALONDRA BOULEVARD NORWALK,California,90650,"11011 ALONDRA BOULEVARD NORWALK, CALIFORNIA 90650","11011 ALONDRA BLVD, NORWALK, CA, 90650",33.887656079649,-118.099556677679,ok
9504,8008 FIRESTONE BOULEVARD DOWNEY,California,90241,"8008 FIRESTONE BOULEVARD DOWNEY, CALIFORNIA 90241","8008 FIRESTONE BLVD, DOWNEY, CA, 90241",33.942537875913,-118.137858806861,ok
4524,5176 E. WHITTIER BLVD. LOS ANGELES,California,90022,"5176 E. WHITTIER BLVD. LOS ANGELES, CALIFORNIA 90022","5176 WHITTIER BLVD, LOS ANGELES, CA, 90022",34.020475081608,-118.157894086109,ok
8835,3710 TWEEDY BOULEVARD SOUTH GATE,California,90280,"3710 TWEEDY BOULEVARD SOUTH GATE, CALIFORNIA 90280","3710 TWEEDY BLVD, SOUTH GATE, CA, 90280",33.944112165531,-118.205140813761,ok
7191,15718 HAWTHORNE BLVD (NEC) LAWNDALE,California,90260,"15718 HAWTHORNE BLVD (NEC) LAWNDALE, CALIFORNIA 90260","15718 HAWTHORNE BLVD, LAWNDALE, CA, 90260",33.888357709818,-118.352299286678,ok
3055,38012 47TH STREET EAST PALMDALE,California,93552,"38012 47TH STREET EAST PALMDALE, CALIFORNIA 93552","38012 47TH ST E, PALMDALE, CA, 93552",34.573130972724,-118.044921803443,ok
9643,8425 LAUREL CANYON BLVD. SUN VALLEY,California,91352,"8425 LAUREL CANYON BLVD. SUN VALLEY, CALIFORNIA 91352","8425 LAUREL CANYON BLVD, SUN VALLEY, CA, 91352",34.223046613071,-118.396503302051,ok
10921,6601 STINE ROAD BAKERSFIELD,California,93313,"6601 STINE ROAD BAKERSFIELD, CALIFORNIA 93313","6601 STINE RD, BAKERSFIELD, CA, 93313",35.29363704654,-119.056746766951,ok
9852,11426 WASHINGTON BLVD. WHITTIER,California,90606,"11426 WASHINGTON BLVD. WHITTIER, CALIFORNIA 90606","11426 WASHINGTON BLVD, WHITTIER, CA, 90606",33.97109607509,-118.068138457323,ok
9831,1387 W WHITTIER BLVD LA HABRA,California,90631,"1387 W WHITTIER BLVD LA HABRA, CALIFORNIA 90631","1387 W WHITTIER BLVD, LA HABRA, CA, 90631",33.939354806848,-117.961434425497,ok
9686,4707 VENICE BLVD LOS ANGELES,California,90019,"4707 VENICE BLVD LOS ANGELES, CALIFORNIA 90019","4707 VENICE BLVD, LOS ANGELES, CA, 90019",34.047074290386,-118.338821291661,ok
10663,1919 SOUTH HOOVER ST. LOS ANGELES,California,90007,"1919 SOUTH HOOVER ST. LOS ANGELES, CALIFORNIA 90007","1919 S HOOVER ST, LOS ANGELES, CA, 90007",34.039511991527,-118.284159029384,ok
9564,15700 SOUTH WESTERN AVENUE GARDENA,California,90247,"15700 SOUTH WESTERN AVENUE GARDENA, CALIFORNIA 90247","15700 S WESTERN AVE, GARDENA, CA, 90247",33.888474120168,-118.309073209821,ok
10182,866 EASTLAKE PARKWAY CHULA VISTA,California,91914,"866 EASTLAKE PARKWAY CHULA VISTA, CALIFORNIA 91914","866 EASTLAKE DR, CHULA VISTA, CA, 91914",32.652884905935,-116.969217595463,ok
9654,2091 E LAKESHORE DR LAKE ELSINORE,California,92530,"2091 E LAKESHORE DR LAKE ELSINORE, CALIFORNIA 92530","2091 E LAKESHORE DR, LAKE ELSINORE, CA, 92530",33.660112716438,-117.300451103179,ok
9585,3925 N. RIVER RD. OCEANSIDE,California,92058,"3925 N. RIVER RD. OCEANSIDE, CALIFORNIA 92058","3925 N RIVER RD, OCEANSIDE, CA, 92058",33.245225602645,-117.323671388845,ok
8825,"12071 MT. VERNON AVE, GRAND TERRACE",California,92313,"12071 MT. VERNON AVE, GRAND TERRACE, CALIFORNIA 92313","12071 MOUNT VERNON AVE, GRAND TERRACE, CA, 92313",34.034384028077,-117.313582333146,ok
11035,16049 BASELINE AVENUE #1 FONTANA,California,92336,"16049 BASELINE AVENUE #1 FONTANA, CALIFORNIA 92336","16049 BASELINE RD, FONTANA, CA, 92336",34.121327441764,-117.454767173154,ok
9698,100 W. FOOTHILL BLVD. UPLAND,California,91786,"100 W. FOOTHILL BLVD. UPLAND, CALIFORNIA 91786","100 W FOOTHILL BLVD, UPLAND, CA, 91786",34.106940808737,-117.652539987349,ok
10914,8956 FOOTHILL BLVD RANCHO CUCAMONGA,California,91730,"8956 FOOTHILL BLVD RANCHO CUCAMONGA, CALIFORNIA 91730","8956 FOOTHILL BLVD, RANCHO CUCAMONGA, CA, 91730",34.106844167122,-117.609842510645,ok
9560,611 S. BROOKHURST ST. ANAHEIM,California,92804,"611 S. BROOKHURST ST. ANAHEIM, CALIFORNIA 92804","611 S BROOKHURST ST, ANAHEIM, CA, 92804",33.824766413615,-117.95899988134,ok
9733,435 EAST ARROW HWY GLENDORA,California,91740,"435 EAST ARROW HWY GLENDORA, CALIFORNIA 91740","435 E ARROW HWY, GLENDORA, CA, 91740",34.106668411692,-117.855997098831,ok
7088,16961 BEACH BOULEVARD HUNTINGTON BEACH,California,92647,"16961 BEACH BOULEVARD HUNTINGTON BEACH, CALIFORNIA 92647","16961 BEACH BLVD, HUNTINGTON BEACH, CA, 92647",33.716188241325,-117.989286782139,ok
9598,455 NORTH STATE COLLEGE BOULEVARD FULLERTON,California,92831,"455 NORTH STATE COLLEGE BOULEVARD FULLERTON, CALIFORNIA 92831","455 N STATE COLLEGE BLVD, FULLERTON, CA, 92831",33.873947757667,-117.889684236369,ok
9488,11851 ARTESIA BOULEVARD ARTESIA,California,90701,"11851 ARTESIA BOULEVARD ARTESIA, CALIFORNIA 90701","11851 ARTESIA BLVD, ARTESIA, CA, 90701",33.87309178448,-118.081142230275,ok
9566,596 LONG BEACH BOULEVARD LONG BEACH,California,90802,"596 LONG BEACH BOULEVARD LONG BEACH, CALIFORNIA 90802","596 LONG BEACH BLVD, LONG BEACH, CA, 90802",33.773889391084,-118.189303290278,ok
6976,4414 YORK BLVD LOS ANGELES,California,90041,"4414 YORK BLVD LOS ANGELES, CALIFORNIA 90041","4414 YORK BLVD, LOS ANGELES, CA, 90041",34.12399454442,-118.220353239591,ok
9611,19424 SOLEDAD CANYON RD. CANYON COUNTRY,California,91351,"19424 SOLEDAD CANYON RD. CANYON COUNTRY, CALIFORNIA 91351","19424 SOLEDAD CANYON RD, CANYON COUNTRY, CA, 91351",34.41558682178,-118.474577912242,ok
9530,155 W LOS ANGELES AVE MOORPARK,California,93021,"155 W LOS ANGELES AVE MOORPARK, CALIFORNIA 93021","155 W LOS ANGELES AVE, MOORPARK, CA, 93021",34.284930056311,-118.805524895222,ok
9983,929 SIERRA ST KINGSBURG,California,93631,"929 SIERRA ST KINGSBURG, CALIFORNIA 93631","929 SIERRA ST, KINGSBURG, CA, 93631",36.517930264379,-119.558026312251,ok
9782,610 WEST TEFFT STREET NIPOMO,California,93444,"610 WEST TEFFT STREET NIPOMO, CALIFORNIA 93444","610 W TEFFT ST, NIPOMO, CA, 93444",35.035690611115,-120.486940334596,ok
9623,649 W. OLIVE AVE. MERCED,California,95348,"649 W. OLIVE AVE. MERCED, CALIFORNIA 95348","649 W OLIVE AVE, MERCED, CA, 95348",37.319332538201,-120.479221553047,ok
3061,3475 MCKEE RD SAN JOSE,California,95127,"3475 MCKEE RD SAN JOSE, CALIFORNIA 95127","3475 MCKEE RD, SAN JOSE, CA, 95127",37.376189293576,-121.834082323268,ok
10199,26059 MISSION BLVD. HAYWARD,California,94544,"26059 MISSION BLVD. HAYWARD, CALIFORNIA 94544","26059, Mission Boulevard, Sorenson, Hayward, Alameda County, California, 94544, United States",37.6519083,-122.0673433,ok
3078,2151 MEEKER AVE RICHMOND,California,94804,"2151 MEEKER AVE RICHMOND, CALIFORNIA 94804","2151 MEEKER AVE, RICHMOND, CA, 94804",37.919817723858,-122.348893229454,ok
8833,3332 SANDROCK ROAD SAN DIEGO,California,92123,"3332 SANDROCK ROAD SAN DIEGO, CALIFORNIA 92123","3332 SANDROCK RD, SAN DIEGO, CA, 92123",32.80410251548,-117.139961681732,ok
7786,27749 CLINTON KEITH ROAD MURRIETA,California,92562,"27749 CLINTON KEITH ROAD MURRIETA, CALIFORNIA 92562","27749 CLINTON KEITH RD, MURRIETA, CA, 92562",33.598709573861,-117.176667410168,ok
10434,29171 NEWPORT ROAD MENIFEE,California,92584,"29171 NEWPORT ROAD MENIFEE, CALIFORNIA 92584","29171 NEWPORT RD, MENIFEE, CA, 92584",33.684993829148,-117.152938263275,ok
8818,997 WOODLAND PKWY. SAN MARCOS,California,92069,"997 WOODLAND PKWY. SAN MARCOS, CALIFORNIA 92069","997 WOODLAND PKWY, SAN MARCOS, CA, 92069",33.156821144394,-117.128978305514,ok
9103,318 W EL NORTE PARKWAY ESCONDIDO,California,92026,"318 W EL NORTE PARKWAY ESCONDIDO, CALIFORNIA 92026","318 W EL NORTE PKWY, ESCONDIDO, CA, 92026",33.142269496855,-117.095156355794,ok
9166,734 S. RANCHO SANTA FE RD. SAN MARCOS,California,92078,"734 S. RANCHO SANTA FE RD. SAN MARCOS, CALIFORNIA 92078","734 S RANCHO SANTA FE RD, SAN MARCOS, CA, 92078",33.132200995356,-117.20780151644,ok
9532,4615 FRAZEE ROAD OCEANSIDE,California,92057,"4615 FRAZEE ROAD OCEANSIDE, CALIFORNIA 92057","4615 FRAZEE RD, OCEANSIDE, CA, 92057",33.238334960018,-117.297859117961,ok
9558,320 S TWIN OAKS VALLEY RD SAN MARCOS,California,92078,"320 S TWIN OAKS VALLEY RD SAN MARCOS, CALIFORNIA 92078","320 S TWIN OAKS VALLEY RD, SAN MARCOS, CA, 92078",33.135331854477,-117.163971965023,ok
9961,191 WOODLAND PKWY SAN MARCOS,California,92069,"191 WOODLAND PKWY SAN MARCOS, CALIFORNIA 92069","191 WOODLAND PKWY, SAN MARCOS, CA, 92069",33.141439374797,-117.139088852638,ok
9313,7241 BOULDER AVE HIGHLAND,California,92346,"7241 BOULDER AVE HIGHLAND, CALIFORNIA 92346","7241 BOULDER AVE, HIGHLAND, CA, 92346",34.122337650669,-117.195475024581,ok
3057,30261 GOLDEN LANTERN LAGUNA NIGUEL,California,92677,"30261 GOLDEN LANTERN LAGUNA NIGUEL, CALIFORNIA 92677","30261 GOLDEN LANTERN, LAGUNA NIGUEL, CA, 92677",33.523987935191,-117.685716377189,ok
8893,602 N. EL CAMINO REAL SAN CLEMENTE,California,92672,"602 N. EL CAMINO REAL SAN CLEMENTE, CALIFORNIA 92672","602 N EL CAMINO REAL, SAN CLEMENTE, CA, 92672",33.430054260451,-117.617410056601,ok
9924,27251 LA PAZ RD LAGUNA NIGUEL,California,92677,"27251 LA PAZ RD LAGUNA NIGUEL, CALIFORNIA 92677","27251 LA PAZ RD, LAGUNA NIGUEL, CA, 92677",33.567370912283,-117.707747241707,ok
8877,671 EAST 1ST STREET TUSTIN,California,92780,"671 EAST 1ST STREET TUSTIN, CALIFORNIA 92780","671 E 1ST ST, TUSTIN, CA, 92780",33.744948810908,-117.813683228979,ok
8890,17642 EAST 17TH ST. TUSTIN,California,92780,"17642 EAST 17TH ST. TUSTIN, CALIFORNIA 92780","17642 E 17TH ST, TUSTIN, CA, 92780",33.759774857522,-117.82414792518,ok
9119,4040 E. CHAPMAN AVE. ORANGE,California,92869,"4040 E. CHAPMAN AVE. ORANGE, CALIFORNIA 92869","4040 E CHAPMAN AVE, ORANGE, CA, 92869",33.787707619543,-117.810770913489,ok
9725,480 SOUTH MAIN STREET ORANGE,California,92868,"480 SOUTH MAIN STREET ORANGE, CALIFORNIA 92868","480 S MAIN ST, ORANGE, CA, 92868",33.780741102168,-117.867359832147,ok
9744,1535 EAST KATELLA AVENUE ORANGE,California,92867,"1535 EAST KATELLA AVENUE ORANGE, CALIFORNIA 92867","1535 E KATELLA AVE, ORANGE, CA, 92867",33.809229992239,-117.83769866841,ok
9753,5735 E. LA PALMA AVENUE ANAHEIM,California,92807,"5735 E. LA PALMA AVENUE ANAHEIM, CALIFORNIA 92807","5735 E LA PALMA AVE, ANAHEIM, CA, 92807",33.859706143126,-117.789241941649,ok
9641,206 N. AZUSA AVENUE COVINA,California,91722,"206 N. AZUSA AVENUE COVINA, CALIFORNIA 91722","206 N AZUSA AVE, COVINA, CA, 91722",34.087182059861,-117.907603534576,ok
9694,900 N. LAKE AVE. PASADENA,California,91104,"900 N. LAKE AVE. PASADENA, CALIFORNIA 91104","900 N LAKE AVE, PASADENA, CA, 91104",34.160776918248,-118.132416185924,ok
9212,1843 S LA CIENEGA BLVD LOS ANGELES,California,90035,"1843 S LA CIENEGA BLVD LOS ANGELES, CALIFORNIA 90035","1843 S LA CIENEGA BLVD, LOS ANGELES, CA, 90035",34.043653387651,-118.376719237853,ok
9582,3741 CRENSHAW BOULEVARD LOS ANGELES,California,90016,"3741 CRENSHAW BOULEVARD LOS ANGELES, CALIFORNIA 90016","3741 CRENSHAW BLVD, LOS ANGELES, CA, 90016",34.01920236381,-118.335166427468,ok
9578,3120 W. IMPERIAL HWY. INGLEWOOD,California,90303,"3120 W. IMPERIAL HWY. INGLEWOOD, CALIFORNIA 90303","3120 W IMPERIAL HWY, INGLEWOOD, CA, 90303",33.930831802261,-118.326819764095,ok
8886,8601 SOUTH SEPULVEDA BOULEVARD LOS ANGELES,California,90045,"8601 SOUTH SEPULVEDA BOULEVARD LOS ANGELES, CALIFORNIA 90045","8601 S SEPULVEDA BLVD, LOS ANGELES, CA, 90045",33.959757598446,-118.396298974356,ok
9985,8900 SEPULVEDA WESTWAY LOS ANGELES,California,90045,"8900 SEPULVEDA WESTWAY LOS ANGELES, CALIFORNIA 90045","8900 SEPULVEDA WESTWAY, LOS ANGELES, CA, 90045",33.956307374605,-118.398111073926,ok
5483,5601 N. VAN.NUYS BLVD. SHERMAN OAKS,California,91401,"5601 N. VAN.NUYS BLVD. SHERMAN OAKS, CALIFORNIA 91401","5601 VAN NUYS BLVD, SHERMAN OAKS, CA, 91401",34.172170379485,-118.448773591238,ok
2289,19701 VANOWEN ST. WINNETKA,California,91306,"19701 VANOWEN ST. WINNETKA, CALIFORNIA 91306","19701 VANOWEN ST, WINNETKA, CA, 91306",34.193878206213,-118.562304301732,ok
5495,5184 STOCKDALE HWY. BAKERSFIELD,California,93309,"5184 STOCKDALE HWY. BAKERSFIELD, CALIFORNIA 93309","5184 STOCKDALE HWY, BAKERSFIELD, CA, 93309",35.354288523081,-119.059267013315,ok
9844,760 ARNEILL RD CAMARILLO,California,93010,"760 ARNEILL RD CAMARILLO, CALIFORNIA 93010","760, Arneill Road, Old Town, Camarillo, Ventura County, California, 93010, United States",34.2247867,-119.0391615,ok
9737,189 SOUTH TURNPIKE ROAD GOLETA,California,93111,"189 SOUTH TURNPIKE ROAD GOLETA, CALIFORNIA 93111","189 S TURNPIKE RD, GOLETA, CA, 93111",34.437979083698,-119.789518991078,ok
1300,662 E BORONDA RD SALINAS,California,93906,"662 E BORONDA RD SALINAS, CALIFORNIA 93906","662 E BORONDA RD, SALINAS, CA, 93906",36.713231374749,-121.612320520272,ok
9511,1175 2ND ST BRENTWOOD,California,94513,"1175 2ND ST BRENTWOOD, CALIFORNIA 94513","1175 2ND ST, BRENTWOOD, CA, 94513",37.937660213707,-121.69870594194,ok
9830,6632 PACIFIC AVE. STOCKTON,California,95207,"6632 PACIFIC AVE. STOCKTON, CALIFORNIA 95207","6632 PACIFIC AVE, STOCKTON, CA, 95207",38.010496240215,-121.320055801059,ok
1173,455 CENTER ST HEALDSBURG,California,95448,"455 CENTER ST HEALDSBURG, CALIFORNIA 95448","455 CENTER ST, HEALDSBURG, CA, 95448",38.613277241053,-122.870233140766,ok
3932,150 S MAIN ST FORT BRAGG,California,95437,"150 S MAIN ST FORT BRAGG, CALIFORNIA 95437","150 S MAIN ST, FORT BRAGG, CA, 95437",39.441076008629,-123.805824368033,ok
9393,2075 MENDOCINO AVE SANTA ROSA,California,95401,"2075 MENDOCINO AVE SANTA ROSA, CALIFORNIA 95401","2075 MENDOCINO AVE, SANTA ROSA, CA, 95401",38.460203602131,-122.717197665186,ok
9822,155 S ORCHARD AVE UKIAH,California,95482,"155 S ORCHARD AVE UKIAH, CALIFORNIA 95482","155 S ORCHARD AVE, UKIAH, CA, 95482",39.150523206005,-123.198896811858,ok
7962,5685 BALBOA AVE SAN DIEGO,California,92111,"5685 BALBOA AVE SAN DIEGO, CALIFORNIA 92111","5685 BALBOA AVE, SAN DIEGO, CA, 92111",32.820180768825,-117.17830509657,ok
9920,30640 RANCHO,California,,"30640 RANCHO, CALIFORNIA","30640 RANCHO RD, NUEVO, CA, 92567",33.81856254419,-117.12606476673,ok
8846,21572 PLANO TRABUCO RD. TRABUCO CANYON,California,92679,"21572 PLANO TRABUCO RD. TRABUCO CANYON, CALIFORNIA 92679","21572 PLANO TRABUCO RD, TRABUCO CANYON, CA, 92679",33.643055839108,-117.578112096648,ok
8862,12031 BROOKHURST STREET GARDEN GROVE,California,92840,"12031 BROOKHURST STREET GARDEN GROVE, CALIFORNIA 92840","12031 BROOKHURST ST, GARDEN GROVE, CA, 92840",33.788140276619,-117.95878107394,ok
9481,12444 BEACH BOULEVARD STANTON,California,90680,"12444 BEACH BOULEVARD STANTON, CALIFORNIA 90680","12444 BEACH BLVD, STANTON, CA, 90680",33.781876013438,-117.992792442094,ok
9667,300 SOUTH DIAMOND BAR BOULEVARD DIAMOND BAR,California,91765,"300 SOUTH DIAMOND BAR BOULEVARD DIAMOND BAR, CALIFORNIA 91765","300 S DIAMOND BAR BLVD, DIAMOND BAR, CA, 91765",34.020986890665,-117.809833608351,ok
9730,2141 SOUTH HACIENDA BOULEVARD HACIENDA HEIGHTS,California,91745,"2141 SOUTH HACIENDA BOULEVARD HACIENDA HEIGHTS, CALIFORNIA 91745","2141 S HACIENDA BLVD, HACIENDA HEIGHTS, CA, 91745",33.995545090934,-117.968406899944,ok
9748,3670 S. NOGALES ST. WEST COVINA,California,91792,"3670 S. NOGALES ST. WEST COVINA, CALIFORNIA 91792","3670 NOGALES ST, WEST COVINA, CA, 91792",34.010966921744,-117.886664911883,ok
1666,846 W. AVENUE K LANCASTER,California,93534,"846 W. AVENUE K LANCASTER, CALIFORNIA 93534","846 W AVE K, LANCASTER, CA, 93534",34.674813164986,-118.145630214343,ok
4221,11300 MING AVE BAKERSFIELD,California,93311,"11300 MING AVE BAKERSFIELD, CALIFORNIA 93311","11300 MING AVE, BAKERSFIELD, CA, 93311",35.339876438739,-119.127984937652,ok
9592,1435 E GRAND AVE ARROYO GRANDE,California,93420,"1435 E GRAND AVE ARROYO GRANDE, CALIFORNIA 93420","1435 E GRAND AVE, ARROYO GRANDE, CA, 93420",35.12071383442,-120.60554394831,ok
9909,8320 EL CAMINO REAL ATASCADERO,California,93422,"8320 EL CAMINO REAL ATASCADERO, CALIFORNIA 93422","8320 EL CAMINO REAL, ATASCADERO, CA, 93422",35.474578935698,-120.654591658152,ok
9188,869 NEWVILLE RD ORLAND,California,95963,"869 NEWVILLE RD ORLAND, CALIFORNIA 95963","869 NEWVILLE RD, ORLAND, CA, 95963",39.748562272275,-122.200535973482,ok
9943,949 11TH ST LAKEPORT,California,95453,"949 11TH ST LAKEPORT, CALIFORNIA 95453","949 11TH ST, LAKEPORT, CA, 95453",39.049040844807,-122.927652374815,ok
1520,68-010 VISTA CHINO CATHEDRAL CITY,California,92234,"68-010 VISTA CHINO CATHEDRAL CITY, CALIFORNIA 92234","Vista Chino, Cathedral City, Riverside County, California, United States",33.8449910,-116.4569399,ok
2050,42150 A JACKSON ST. INDIO,California,92203,"42150 A JACKSON ST. INDIO, CALIFORNIA 92203","42150 JACKSON ST, INDIO, CA, 92203",33.742618599343,-116.216630604101,ok
3058,26180 IRIS AVE MORENO VALLEY,California,92555,"26180 IRIS AVE MORENO VALLEY, CALIFORNIA 92555","26180 IRIS AVE, MORENO VALLEY, CA, 92555",33.891389056954,-117.206193576565,ok
9240,"380 EAST ""H"" STREET CHULA VISTA",California,91910,"380 EAST ""H"" STREET CHULA VISTA, CALIFORNIA 91910","380 E H ST, CHULA VISTA, CA, 91910",32.640278213061,-117.048701147976,ok
9632,691 3RD AVE. CHULA VISTA,California,91910,"691 3RD AVE. CHULA VISTA, CALIFORNIA 91910","691 3RD AVE, CHULA VISTA, CA, 91910",32.627843038604,-117.074571244032,ok
9110,1101 S. MISSION RD. FALLBROOK,California,92028,"1101 S. MISSION RD. FALLBROOK, CALIFORNIA 92028","1101 S MISSION RD, FALLBROOK, CA, 92028",33.372377827886,-117.253395397797,ok
8866,1706 OCEANSIDE BLVD OCEANSIDE,California,92054,"1706 OCEANSIDE BLVD OCEANSIDE, CALIFORNIA 92054","1706 OCEANSIDE BLVD, OCEANSIDE, CA, 92054",33.191551393384,-117.360453124104,ok
4148,14426 PALMDALE RD. VICTORVILLE,California,92392,"14426 PALMDALE RD. VICTORVILLE, CALIFORNIA 92392","14426 PALMDALE RD, VICTORVILLE, CA, 92392",34.506781337798,-117.351111898091,ok
8436,27310 BASELINE HIGHLAND,California,92346,"27310 BASELINE HIGHLAND, CALIFORNIA 92346","27310 BASELINE ST, HIGHLAND, CA, 92346",34.12130237338,-117.208539948826,ok
9778,12101 CENTRAL AVE. CHINO,California,91710,"12101 CENTRAL AVE. CHINO, CALIFORNIA 91710","12101 CENTRAL AVE, CHINO, CA, 91710",34.033443942025,-117.689384710384,ok
9910,3440 LA SIERRA AVE RIVERSIDE,California,92503,"3440 LA SIERRA AVE RIVERSIDE, CALIFORNIA 92503","3440 LA SIERRA AVE, RIVERSIDE, CA, 92503",33.897619262926,-117.471511814666,ok
8874,1676 WEST KATELLA AVENUE ANAHEIM,California,92802,"1676 WEST KATELLA AVENUE ANAHEIM, CALIFORNIA 92802","1676 W KATELLA AVE, ANAHEIM, CA, 92802",33.803026017507,-117.940319475342,ok
9555,510 SOUTH BEACH BOULEVARD ANAHEIM,California,92804,"510 SOUTH BEACH BOULEVARD ANAHEIM, CALIFORNIA 92804","510 S BEACH BLVD, ANAHEIM, CA, 92804",33.825989130866,-117.993281053634,ok
9759,270 WEST LINCOLN AVENUE ANAHEIM,California,92805,"270 WEST LINCOLN AVENUE ANAHEIM, CALIFORNIA 92805","270 W LINCOLN AVE, ANAHEIM, CA, 92805",33.835315628909,-117.917179319394,ok
9512,15466 WHITTIER BLVD. WHITTIER,California,90603,"15466 WHITTIER BLVD. WHITTIER, CALIFORNIA 90603","15466 WHITTIER BLVD, WHITTIER, CA, 90603",33.945653755084,-117.997117838182,ok
10223,1151 SOUTH HARBOR BLVD LA HABRA,California,90631,"1151 SOUTH HARBOR BLVD LA HABRA, CALIFORNIA 90631","1151 S HARBOR BLVD, LA HABRA, CA, 90631",33.918290753778,-117.933104921188,ok
8876,233 EAST WILLOW STREET LONG BEACH,California,90806,"233 EAST WILLOW STREET LONG BEACH, CALIFORNIA 90806","233 E WILLOW ST, LONG BEACH, CA, 90806",33.8044394642,-118.190318340304,ok
9791,2532 W. VALLEY BLVD. ALHAMBRA,California,91803,"2532 W. VALLEY BLVD. ALHAMBRA, CALIFORNIA 91803","2532 W VALLEY BLVD, ALHAMBRA, CA, 91803",34.076897955094,-118.151150074982,ok
9584,4345 WEST CENTURY BOULEVARD INGLEWOOD,California,90304,"4345 WEST CENTURY BOULEVARD INGLEWOOD, CALIFORNIA 90304","4345 W CENTURY BLVD, INGLEWOOD, CA, 90304",33.945505856938,-118.351412323543,ok
5809,4775 W. ROSECRANS AVE. HAWTHORNE,California,90250,"4775 W. ROSECRANS AVE. HAWTHORNE, CALIFORNIA 90250","4775 W ROSECRANS AVE, HAWTHORNE, CA, 90250",33.901889061231,-118.360784723647,ok
9636,24840 ORCHARD VILLAGE RD. SANTA CLARITA,California,91355,"24840 ORCHARD VILLAGE RD. SANTA CLARITA, CALIFORNIA 91355","24840 ORCHARD VILLAGE RD, SANTA CLARITA, CA, 91355",34.381535802027,-118.541358958545,ok
9657,44430 CHALLENGER WAY LANCASTER,California,93535,"44430 CHALLENGER WAY LANCASTER, CALIFORNIA 93535","44430 CHALLENGER WAY, LANCASTER, CA, 93535",34.689993387133,-118.112556725534,ok
9789,9900 SEPULVEDA BLVD MISSION HILLS,California,91345,"9900 SEPULVEDA BLVD MISSION HILLS, CALIFORNIA 91345","9900 SEPULVEDA BLVD, MISSION HILLS, CA, 91345",34.250091958754,-118.46728237694,ok
9717,13021 VICTORY BLVD. NORTH HOLLYWOOD,California,91606,"13021 VICTORY BLVD. NORTH HOLLYWOOD, CALIFORNIA 91606","13021 VICTORY BLVD, NORTH HOLLYWOOD, CA, 91606",34.186732434733,-118.416266562656,ok
9638,20839 W. ROSCOE BLVD. WINNETKA,California,91306,"20839 W. ROSCOE BLVD. WINNETKA, CALIFORNIA 91306","20839 ROSCOE BLVD, WINNETKA, CA, 91306",34.220008076198,-118.587404386673,ok
5551,109 SOUTH WEST ST. TULARE,California,93274,"109 SOUTH WEST ST. TULARE, CALIFORNIA 93274","109 N WEST ST, TULARE, CA, 93274",36.206405709563,-119.366912838219,ok
8520,1205 S. OXNARD OXNARD,California,93030,"1205 S. OXNARD OXNARD, CALIFORNIA 93030","1205 S OXNARD BLVD, OXNARD, CA, 93030",34.188365210469,-119.175777074177,ok
9286,581 W CHANNEL ISLANDS BLVD PORT HUENEME,California,93041,"581 W CHANNEL ISLANDS BLVD PORT HUENEME, CALIFORNIA 93041","581 W CHANNEL ISLANDS BLVD, PORT HUENEME, CA, 93041",34.176094340297,-119.214585641514,ok
10913,336 N. MILPAS ST SANTA BARBARA,California,93103,"336 N. MILPAS ST SANTA BARBARA, CALIFORNIA 93103","336 N MILPAS ST, SANTA BARBARA, CA, 93103",34.42483973592,-119.683201719264,ok
3034,333 ACADEMY AVE SANGER,California,93657,"333 ACADEMY AVE SANGER, CALIFORNIA 93657","333 ACADEMY AVE, SANGER, CA, 93657",36.711583532312,-119.557090461075,ok
5422,5180 E. KINGS CANYON ROAD FRESNO,California,93727,"5180 E. KINGS CANYON ROAD FRESNO, CALIFORNIA 93727","5180 E KINGS CANYON RD, FRESNO, CA, 93727",36.735806455073,-119.719034416265,ok
9159,1109 COUNTRY CLUB DR MADERA,California,93638,"1109 COUNTRY CLUB DR MADERA, CALIFORNIA 93638","1109 COUNTRY CLUB DR, MADERA, CA, 93638",36.975840493013,-120.07413522065,ok
